,B365A,B365D,B365H,away_team_goal,date,home_team_goal,match_id
1223,3.75,3.5,2.0,2,2011-12-20 00:00:00,2,1025033
1224,1.73,3.6,5.0,2,2011-12-21 00:00:00,1,1025040
1225,3.5,3.4,2.1,2,2011-12-20 00:00:00,1,1025046
1226,6.5,3.75,1.57,0,2011-12-21 00:00:00,1,1025051
1227,1.73,3.6,5.0,5,2011-12-21 00:00:00,0,1025054
1228,15.0,6.0,1.22,0,2011-12-21 00:00:00,3,1025058
1229,3.75,3.5,2.0,3,2011-12-21 00:00:00,2,1025063
1230,15.0,6.0,1.22,1,2011-12-27 00:00:00,1,1025078
1231,2.8,3.4,2.5,2,2011-12-26 00:00:00,0,1025081
1232,12.0,5.0,1.3,1,2011-12-26 00:00:00,1,1025084
1233,13.0,5.5,1.25,1,2011-12-26 00:00:00,1,1025090
1234,21.0,7.5,1.14,0,2011-12-26 00:00:00,5,1025092
1235,1.8,3.6,4.5,2,2011-12-27 00:00:00,0,1025098
1236,4.2,3.4,1.91,0,2011-12-26 00:00:00,0,1025102
1237,3.0,3.25,2.4,1,2011-12-26 00:00:00,1,1025108
1238,3.8,3.4,2.0,1,2011-12-27 00:00:00,1,1025111
1239,1.44,4.5,7.0,0,2011-12-26 00:00:00,0,1025117
1240,13.0,5.5,1.25,0,2011-12-31 00:00:00,1,1025124
1241,3.4,3.25,2.2,1,2011-12-31 00:00:00,1,1025131
1242,13.0,5.0,1.29,3,2011-12-31 00:00:00,1,1025137
1243,6.5,4.0,1.53,1,2011-12-30 00:00:00,3,1025141
1244,26.0,8.0,1.13,3,2011-12-31 00:00:00,2,1025144
1245,2.75,3.25,2.6,1,2011-12-31 00:00:00,1,1025149
1246,5.5,3.6,1.67,2,2011-12-31 00:00:00,2,1025153
1247,1.53,4.0,6.5,0,2012-01-01 00:00:00,1,1025157
1248,1.67,3.6,5.5,1,2011-12-31 00:00:00,1,1025164
1249,2.75,3.25,2.6,1,2012-01-01 00:00:00,0,1025173
1250,2.9,3.25,2.5,2,2011-08-20 00:00:00,0,1024285
1251,5.5,3.4,1.73,1,2011-08-20 00:00:00,3,1024290
1252,1.8,3.5,4.75,3,2011-08-21 00:00:00,2,1024295
1253,10.0,5.5,1.3,1,2011-08-20 00:00:00,2,1024299
1254,7.0,3.8,1.53,1,2011-08-20 00:00:00,0,1024304
1255,5.5,3.75,1.67,0,2011-08-22 00:00:00,3,1024308
1256,2.75,3.3,2.6,1,2011-08-21 00:00:00,1,1024313
1257,3.4,3.25,2.2,1,2011-08-20 00:00:00,0,1024315
1258,3.6,3.3,2.1,0,2011-08-20 00:00:00,0,1024321
1259,3.1,3.25,2.38,0,2011-08-21 00:00:00,2,1024324
1260,4.75,3.4,1.83,2,2012-01-02 00:00:00,0,1025185
1261,2.88,3.25,2.5,2,2012-01-02 00:00:00,1,1025191
1262,7.0,4.0,1.5,2,2012-01-04 00:00:00,1,1025198
1263,1.91,3.5,4.0,1,2012-01-02 00:00:00,2,1025202
1264,4.2,3.4,1.91,0,2012-01-03 00:00:00,3,1025207
1265,1.73,3.6,5.0,0,2012-01-04 00:00:00,3,1025212
1266,3.5,3.4,2.1,2,2012-01-02 00:00:00,1,1025216
1267,10.0,5.0,1.33,0,2012-01-03 00:00:00,1,1025220
1268,2.75,3.25,2.63,4,2012-01-03 00:00:00,1,1025222
1269,1.57,4.0,6.0,2,2012-01-02 00:00:00,1,1025228
1270,3.0,3.25,2.4,1,2012-01-14 00:00:00,1,1025240
1271,2.38,3.3,3.0,1,2012-01-14 00:00:00,3,1025244
1272,8.5,4.5,1.4,0,2012-01-14 00:00:00,1,1025248
1273,9.0,4.33,1.4,0,2012-01-14 00:00:00,0,1025251
1274,17.0,8.0,1.14,0,2012-01-14 00:00:00,3,1025255
1275,5.0,3.6,1.73,0,2012-01-15 00:00:00,1,1025257
1276,1.8,3.5,4.75,2,2012-01-15 00:00:00,3,1025260
1277,13.0,5.5,1.25,1,2012-01-14 00:00:00,1,1025261
1278,3.8,3.4,2.0,2,2012-01-14 00:00:00,1,1025262
1279,1.4,4.33,9.0,1,2012-01-16 00:00:00,0,1025265
1280,2.5,3.4,2.8,2,2012-01-22 00:00:00,1,1025274
1281,1.62,3.75,6.0,1,2012-01-21 00:00:00,3,1025278
1282,6.5,4.0,1.53,1,2012-01-21 00:00:00,1,1025282
1283,3.8,3.4,2.0,2,2012-01-21 00:00:00,5,1025287
1284,4.0,3.6,1.91,2,2012-01-22 00:00:00,3,1025293
1285,1.62,4.0,5.5,0,2012-01-21 00:00:00,0,1025298
1286,3.8,3.4,2.0,1,2012-01-21 00:00:00,3,1025300
1287,4.2,3.4,1.91,2,2012-01-21 00:00:00,1,1025305
1288,4.2,3.4,1.91,0,2012-01-21 00:00:00,2,1025308
1289,2.88,3.25,2.5,3,2012-01-21 00:00:00,2,1025314
1290,1.7,3.75,5.0,0,2012-02-01 00:00:00,0,1025405
1291,10.0,5.0,1.33,0,2012-01-31 00:00:00,2,1025410
1292,4.2,3.5,1.91,0,2012-02-01 00:00:00,3,1025416
1293,2.0,3.25,4.0,1,2012-01-31 00:00:00,1,1025419
1294,15.0,6.0,1.22,1,2012-01-31 00:00:00,3,1025422
1295,1.7,3.8,5.0,3,2012-01-31 00:00:00,0,1025424
1296,4.75,3.5,1.8,2,2012-02-01 00:00:00,2,1025436
1297,2.7,3.3,2.63,2,2012-02-01 00:00:00,0,1025444
1298,1.85,3.5,4.33,0,2012-01-31 00:00:00,1,1025448
1299,4.5,3.5,1.83,1,2012-02-01 00:00:00,1,1025453
1300,11.0,5.5,1.29,1,2012-02-04 00:00:00,7,1025469
1301,2.88,3.3,2.5,3,2012-02-05 00:00:00,3,1025473
1302,3.8,3.4,2.0,0,2012-02-06 00:00:00,0,1025475
1303,10.0,5.5,1.3,0,2012-02-04 00:00:00,3,1025479
1304,3.8,3.4,2.0,1,2012-02-05 00:00:00,2,1025483
1305,3.75,3.5,2.0,0,2012-02-04 00:00:00,2,1025487
1306,4.0,3.6,1.91,2,2012-02-04 00:00:00,1,1025489
1307,3.3,3.25,2.25,1,2012-02-04 00:00:00,0,1025492
1308,3.6,3.3,2.1,2,2012-02-04 00:00:00,1,1025495
1309,2.1,3.4,3.5,1,2012-02-04 00:00:00,1,1025499
1310,1.67,3.6,5.5,1,2012-02-12 00:00:00,0,1025514
1311,3.0,3.3,2.38,2,2012-02-11 00:00:00,3,1025515
1312,3.75,3.5,2.0,2,2012-02-11 00:00:00,1,1025517
1313,2.25,3.3,3.25,0,2012-02-11 00:00:00,2,1025520
1314,4.0,3.5,1.91,1,2012-02-11 00:00:00,2,1025524
1315,4.33,3.6,1.85,1,2012-02-11 00:00:00,2,1025531
1316,2.1,3.4,3.5,2,2012-02-11 00:00:00,1,1025538
1317,4.5,3.5,1.83,3,2012-02-11 00:00:00,2,1025546
1318,7.5,4.33,1.44,0,2012-02-11 00:00:00,5,1025549
1319,2.88,3.25,2.5,5,2012-02-12 00:00:00,1,1025552
1320,2.75,3.4,2.5,2,2012-02-26 00:00:00,5,1025556
1321,11.0,5.5,1.29,0,2012-02-25 00:00:00,3,1025562
1322,5.5,3.4,1.73,0,2012-03-13 00:00:00,3,1025567
1323,17.0,7.0,1.17,0,2012-02-25 00:00:00,3,1025572
1324,6.0,4.0,1.57,2,2012-02-25 00:00:00,2,1025576
1325,1.53,4.0,6.5,2,2012-02-26 00:00:00,1,1025582
1326,2.75,3.25,2.63,1,2012-02-25 00:00:00,0,1025587
1327,3.5,3.4,2.1,0,2012-02-26 00:00:00,2,1025592
1328,3.0,3.25,2.4,0,2012-02-25 00:00:00,4,1025595
1329,2.63,3.25,2.75,0,2012-02-25 00:00:00,0,1025599
1330,3.0,3.4,2.38,1,2012-03-03 00:00:00,1,1025621
1331,6.5,3.75,1.57,0,2012-03-04 00:00:00,5,1025630
1332,3.75,3.5,2.0,2,2012-03-03 00:00:00,1,1025634
1333,21.0,8.5,1.13,0,2012-03-03 00:00:00,2,1025637
1334,3.5,3.4,2.1,1,2012-03-04 00:00:00,1,1025640
1335,2.38,3.25,3.1,1,2012-03-03 00:00:00,1,1025644
1336,4.5,3.5,1.83,0,2012-03-03 00:00:00,1,1025648
1337,2.4,3.4,2.88,3,2012-03-04 00:00:00,1,1025653
1338,1.91,3.4,4.2,0,2012-03-03 00:00:00,1,1025658
1339,2.88,3.25,2.5,2,2012-03-03 00:00:00,0,1025665
1340,7.5,4.33,1.44,1,2012-03-12 00:00:00,2,1025678
1341,2.88,3.25,2.5,0,2012-03-10 00:00:00,1,1025682
1342,2.88,3.25,2.5,1,2012-03-10 00:00:00,2,1025684
1343,8.5,4.5,1.4,0,2012-03-10 00:00:00,1,1025689
1344,2.5,3.25,2.88,0,2012-03-10 00:00:00,1,1025693
1345,11.0,5.5,1.29,0,2012-03-11 00:00:00,2,1025699
1346,4.33,3.6,1.83,1,2012-03-11 00:00:00,1,1025704
1347,2.0,3.4,3.8,0,2012-03-10 00:00:00,1,1025709
1348,1.62,3.75,6.0,0,2012-03-11 00:00:00,1,1025716
1349,3.0,3.3,2.38,2,2012-03-10 00:00:00,0,1025721
1350,4.0,3.5,1.91,2,2012-04-24 00:00:00,1,1025729
1351,2.88,3.4,2.4,0,2012-03-20 00:00:00,2,1025735
1352,2.3,3.4,3.0,1,2012-03-21 00:00:00,0,1025739
1353,4.5,3.5,1.83,3,2012-03-17 00:00:00,0,1025742
1354,4.0,3.6,1.91,1,2012-03-21 00:00:00,2,1025747
1355,4.5,3.6,1.8,0,2012-03-18 00:00:00,1,1025752
1356,1.73,3.6,5.0,2,2012-03-21 00:00:00,3,1025756
1357,8.5,4.5,1.4,1,2012-03-21 00:00:00,1,1025759
1358,2.6,3.3,2.75,1,2012-03-17 00:00:00,1,1025762
1359,1.33,5.0,9.0,5,2012-03-18 00:00:00,0,1025765
1360,3.75,3.25,2.1,0,2011-08-27 00:00:00,0,1024328
1361,2.25,3.25,3.3,1,2011-08-27 00:00:00,0,1024332
1362,15.0,6.5,1.2,1,2011-08-27 00:00:00,3,1024337
1363,8.5,4.5,1.4,1,2011-08-27 00:00:00,3,1024342
1364,6.5,4.33,1.5,2,2011-08-28 00:00:00,8,1024348
1365,3.75,3.25,2.1,1,2011-08-28 00:00:00,2,1024350
1366,3.0,3.3,2.38,0,2011-08-27 00:00:00,0,1024355
1367,2.5,3.3,2.88,5,2011-08-28 00:00:00,1,1024358
1368,3.75,3.25,2.1,1,2011-08-28 00:00:00,0,1024363
1369,3.25,3.3,2.25,0,2011-08-27 00:00:00,2,1024367
1370,4.33,3.6,1.83,0,2012-03-24 00:00:00,0,1025783
1371,12.0,6.0,1.25,1,2012-04-07 00:00:00,2,1025874
1372,7.5,4.33,1.44,1,2012-04-07 00:00:00,1,1025879
1373,15.0,7.5,1.17,0,2012-04-08 00:00:00,2,1025884
1374,2.4,3.3,3.0,2,2012-04-07 00:00:00,2,1025886
1375,2.2,3.4,3.3,0,2012-04-07 00:00:00,0,1025894
1376,4.0,3.6,1.91,0,2012-04-07 00:00:00,3,1025902
1377,2.1,3.4,3.5,3,2012-04-10 00:00:00,2,1025919
1378,1.44,4.5,7.0,3,2012-04-11 00:00:00,0,1025946
1379,12.0,6.0,1.25,2,2012-04-16 00:00:00,1,1025952
1380,1.91,3.6,4.0,4,2012-05-02 00:00:00,1,1025958
1381,6.5,4.33,1.5,2,2012-05-02 00:00:00,0,1025961
1382,5.5,4.0,1.62,1,2012-05-01 00:00:00,0,1025964
1383,13.0,6.5,1.22,0,2012-04-15 00:00:00,4,1025969
1384,1.53,4.2,6.0,6,2012-04-14 00:00:00,1,1025975
1385,2.6,3.25,2.75,1,2012-05-01 00:00:00,1,1025978
1386,6.5,4.2,1.5,0,2012-04-14 00:00:00,0,1025982
1387,4.0,3.5,1.91,0,2012-04-14 00:00:00,3,1025987
1388,3.5,3.4,2.1,0,2012-04-14 00:00:00,1,1025993
1389,3.6,3.6,2.0,0,2012-04-21 00:00:00,0,1025999
1390,3.2,3.3,2.3,0,2012-04-21 00:00:00,0,1026004
1391,4.0,3.6,1.91,1,2012-04-21 00:00:00,2,1026023
1392,7.5,4.33,1.44,1,2012-04-22 00:00:00,0,1026027
1393,11.0,5.0,1.3,4,2012-04-22 00:00:00,4,1026031
1394,5.5,3.75,1.67,0,2012-04-21 00:00:00,3,1026042
1395,1.91,3.6,4.0,0,2012-04-21 00:00:00,1,1026044
1396,1.22,6.5,12.0,2,2012-04-22 00:00:00,0,1026048
1397,8.5,4.5,1.4,1,2012-04-29 00:00:00,6,1026055
1398,4.5,3.5,1.83,0,2012-04-28 00:00:00,4,1026060
1399,3.4,3.5,2.1,0,2012-04-30 00:00:00,1,1026062
1400,2.0,3.4,3.8,3,2012-04-28 00:00:00,0,1026067
1401,1.83,3.6,4.33,1,2012-04-28 00:00:00,1,1026072
1402,3.75,3.5,2.0,2,2012-04-28 00:00:00,2,1026075
1403,8.0,5.0,1.36,0,2012-04-29 00:00:00,2,1026084
1404,3.5,3.4,2.1,0,2012-04-28 00:00:00,0,1026089
1405,2.5,3.4,2.8,0,2012-04-28 00:00:00,4,1026093
1406,12.0,6.5,1.22,3,2012-05-05 00:00:00,3,1026108
1407,1.83,3.75,4.2,1,2012-05-06 00:00:00,1,1026112
1408,2.88,3.5,2.4,1,2012-05-07 00:00:00,0,1026118
1409,3.75,3.5,2.0,2,2012-05-06 00:00:00,2,1026122
1410,4.33,3.6,1.83,1,2012-05-06 00:00:00,2,1026125
1411,3.4,3.5,2.1,1,2012-05-08 00:00:00,4,1026131
1412,17.0,7.0,1.17,0,2012-05-06 00:00:00,2,1026135
1413,1.67,4.0,5.0,2,2012-05-06 00:00:00,0,1026141
1414,4.2,3.75,1.83,0,2012-05-06 00:00:00,1,1026146
1415,1.7,3.75,5.0,0,2012-05-06 00:00:00,0,1026150
1416,10.0,5.5,1.3,1,2012-05-13 00:00:00,2,1026161
1417,3.2,3.5,2.2,1,2012-05-13 00:00:00,3,1026165
1418,19.0,9.0,1.13,2,2012-05-13 00:00:00,3,1026167
1419,3.25,3.4,2.2,0,2012-05-13 00:00:00,2,1026180
1420,2.88,3.5,2.38,2,2012-05-13 00:00:00,2,1026183
1421,1.44,4.5,7.0,1,2012-05-13 00:00:00,0,1026188
1422,2.1,3.5,3.4,0,2012-05-13 00:00:00,1,1026194
1423,8.5,4.5,1.4,0,2012-05-13 00:00:00,2,1026201
1424,1.67,4.0,5.0,3,2012-05-13 00:00:00,2,1026206
1425,6.0,4.0,1.57,2,2012-05-13 00:00:00,3,1026210
1426,9.0,4.75,1.36,0,2011-09-10 00:00:00,1,1024396
1427,1.4,4.5,9.0,5,2011-09-10 00:00:00,0,1024401
1428,3.8,3.4,2.0,2,2011-09-10 00:00:00,2,1024403
1429,5.5,3.6,1.67,1,2011-09-11 00:00:00,1,1024407
1430,17.0,7.0,1.17,0,2011-09-10 00:00:00,3,1024412
1431,2.88,3.25,2.5,1,2011-09-11 00:00:00,0,1024415
1432,3.0,3.25,2.4,0,2011-09-12 00:00:00,0,1024417
1433,2.25,3.3,3.25,0,2011-09-10 00:00:00,1,1024421
1434,1.7,3.75,5.0,2,2011-09-10 00:00:00,1,1024424
1435,2.4,3.25,3.0,2,2011-09-10 00:00:00,0,1024427
1436,4.2,3.4,1.91,1,2011-09-17 00:00:00,1,1024438
1437,1.91,3.4,4.2,3,2011-09-17 00:00:00,4,1024440
1438,4.6,3.6,1.8,2,2011-09-17 00:00:00,1,1024443
1439,7.0,4.0,1.5,1,2011-09-17 00:00:00,3,1024445
1440,1.57,3.8,6.5,2,2011-09-18 00:00:00,2,1024449
1441,4.5,3.5,1.83,1,2011-09-18 00:00:00,3,1024452
1442,3.1,3.2,2.4,0,2011-09-18 00:00:00,4,1024455
1443,2.75,3.2,2.63,0,2011-09-17 00:00:00,3,1024459
1444,2.63,3.4,2.63,0,2011-09-18 00:00:00,4,1024464
1445,4.2,3.4,1.91,3,2011-09-17 00:00:00,0,1024468
1446,7.0,4.5,1.44,0,2011-09-24 00:00:00,3,1024479
1447,15.0,6.5,1.2,1,2011-09-24 00:00:00,4,1024482
1448,10.0,4.5,1.36,1,2011-09-24 00:00:00,2,1024484
1449,7.5,4.33,1.44,0,2011-09-24 00:00:00,2,1024490
1450,4.5,3.5,1.83,1,2011-09-24 00:00:00,3,1024492
1451,2.8,3.4,2.5,1,2011-09-26 00:00:00,2,1024497
1452,3.2,3.25,2.3,1,2011-09-25 00:00:00,1,1024502
1453,1.53,4.0,6.5,1,2011-09-24 00:00:00,1,1024506
1454,3.25,3.25,2.3,0,2011-09-24 00:00:00,0,1024510
1455,1.91,3.5,4.0,2,2011-09-24 00:00:00,1,1024515
1456,6.0,3.75,1.62,0,2011-10-01 00:00:00,2,1024525
1457,1.57,3.75,6.5,4,2011-10-01 00:00:00,0,1024531
1458,1.53,4.0,6.5,5,2011-10-02 00:00:00,1,1024534
1459,2.4,3.2,3.1,2,2011-10-01 00:00:00,0,1024537
1460,4.0,3.3,2.0,0,2011-10-02 00:00:00,6,1024539
1461,17.0,7.0,1.17,0,2011-10-01 00:00:00,2,1024542
1462,3.2,3.4,2.25,2,2011-10-01 00:00:00,2,1024545
1463,2.75,3.25,2.63,0,2011-10-02 00:00:00,2,1024547
1464,3.5,3.4,2.1,1,2011-10-02 00:00:00,2,1024549
1465,2.88,3.25,2.5,2,2011-10-01 00:00:00,1,1024554
1466,7.5,4.33,1.44,1,2011-10-16 00:00:00,2,1024563
1467,10.0,4.5,1.36,1,2011-10-15 00:00:00,3,1024568
1468,2.4,3.3,3.0,1,2011-10-15 00:00:00,1,1024573
1469,10.0,5.0,1.33,1,2011-10-15 00:00:00,4,1024576
1470,2.4,3.3,3.0,2,2011-10-16 00:00:00,2,1024581
1471,3.4,3.3,2.2,1,2011-10-15 00:00:00,3,1024589
1472,4.5,3.5,1.83,1,2011-10-15 00:00:00,1,1024595
1473,3.5,3.2,2.2,0,2011-10-15 00:00:00,2,1024601
1474,4.0,3.3,2.0,0,2011-10-16 00:00:00,2,1024605
1475,3.2,3.3,2.3,3,2011-10-15 00:00:00,1,1024609
1476,6.5,4.0,1.53,1,2011-10-23 00:00:00,3,1024614
1477,4.0,3.3,2.0,2,2011-10-22 00:00:00,1,1024627
1478,1.91,3.5,4.0,2,2011-10-23 00:00:00,1,1024632
1479,3.5,3.2,2.2,2,2011-10-22 00:00:00,0,1024635
1480,3.3,3.25,2.25,3,2011-10-23 00:00:00,1,1024638
1481,11.0,5.5,1.29,1,2011-10-22 00:00:00,1,1024644
1482,3.8,3.4,2.0,6,2011-10-23 00:00:00,1,1024649
1483,6.5,3.8,1.57,0,2011-10-22 00:00:00,1,1024654
1484,1.33,5.0,9.5,0,2011-10-23 00:00:00,1,1024658
1485,3.8,3.4,2.0,2,2011-10-22 00:00:00,2,1024662
1486,,,,0,2012-08-18 00:00:00,0,1228229
1487,1.83,3.6,4.33,0,2012-08-20 00:00:00,1,1228230
1488,4.5,3.6,1.8,0,2012-08-18 00:00:00,5,1228231
1489,17.0,7.0,1.17,2,2012-08-19 00:00:00,3,1228232
1490,2.75,3.4,2.5,1,2012-08-18 00:00:00,2,1228233
1491,3.8,3.4,2.0,5,2012-08-18 00:00:00,0,1228234
1492,3.1,3.25,2.38,1,2012-08-18 00:00:00,1,1228235
1493,1.91,3.5,4.2,0,2012-08-18 00:00:00,3,1228236
1494,3.4,3.3,2.2,0,2012-08-18 00:00:00,1,1228237
1495,1.62,3.75,6.0,2,2012-08-19 00:00:00,0,1228238
1496,2.5,3.4,2.75,2,2012-11-03 00:00:00,2,1229196
1497,6.0,4.0,1.57,1,2012-11-04 00:00:00,1,1229197
1498,5.0,3.8,1.7,1,2012-11-03 00:00:00,2,1229198
1499,2.75,3.3,2.6,0,2012-11-03 00:00:00,1,1229199
1500,4.5,3.6,1.8,1,2012-11-04 00:00:00,1,1229200
1501,3.6,3.3,2.1,1,2012-11-03 00:00:00,0,1229201
1502,1.8,3.6,4.5,1,2012-11-03 00:00:00,1,1229202
1503,6.5,4.33,1.5,1,2012-11-03 00:00:00,0,1229204
1504,4.75,3.75,1.73,0,2012-11-05 00:00:00,2,1229205
1505,1.7,3.8,5.0,0,2012-11-03 00:00:00,0,1229206
1506,6.0,4.2,1.53,3,2012-11-10 00:00:00,3,1229208
1507,1.44,4.5,7.0,3,2012-11-10 00:00:00,2,1229209
1508,4.0,3.5,1.95,1,2012-11-11 00:00:00,1,1229210
1509,8.0,4.2,1.44,1,2012-11-10 00:00:00,2,1229211
1510,6.0,4.0,1.57,1,2012-11-11 00:00:00,2,1229212
1511,3.8,3.6,1.95,1,2012-11-11 00:00:00,0,1229213
1512,3.2,3.4,2.25,0,2012-11-10 00:00:00,0,1229214
1513,2.88,3.5,2.38,1,2012-11-10 00:00:00,1,1229215
1514,4.2,3.4,1.91,0,2012-11-10 00:00:00,1,1229216
1515,3.1,3.4,2.3,2,2012-11-10 00:00:00,1,1229217
1516,3.8,3.75,1.91,2,2012-11-17 00:00:00,5,1229218
1517,5.25,3.75,1.67,3,2012-11-18 00:00:00,1,1229219
1518,7.5,4.33,1.44,0,2012-11-17 00:00:00,3,1229220
1519,15.0,6.5,1.2,0,2012-11-17 00:00:00,5,1229221
1520,4.0,3.6,1.91,2,2012-11-17 00:00:00,1,1229222
1521,1.44,4.5,7.0,0,2012-11-17 00:00:00,1,1229223
1522,4.0,3.6,1.91,3,2012-11-17 00:00:00,1,1229224
1523,1.83,3.6,4.33,1,2012-11-17 00:00:00,2,1229226
1524,2.0,3.5,3.75,1,2012-11-17 00:00:00,2,1229227
1525,3.8,3.4,2.0,1,2012-11-19 00:00:00,1,1229228
1526,1.73,3.75,4.75,0,2012-11-24 00:00:00,0,1229229
1527,2.7,3.5,2.5,0,2012-11-25 00:00:00,0,1229230
1528,7.5,4.33,1.44,1,2012-11-24 00:00:00,1,1229231
1529,15.0,7.5,1.17,1,2012-11-24 00:00:00,3,1229232
1530,3.0,3.5,2.3,0,2012-11-25 00:00:00,2,1229233
1531,3.4,3.3,2.2,0,2012-11-24 00:00:00,1,1229234
1532,2.88,3.3,2.5,4,2012-11-24 00:00:00,2,1229235
1533,2.1,3.5,3.4,0,2012-11-25 00:00:00,0,1229236
1534,5.5,3.75,1.67,1,2012-11-25 00:00:00,3,1229237
1535,4.33,3.6,1.83,2,2012-11-24 00:00:00,3,1229238
1536,4.0,3.4,1.95,0,2012-11-27 00:00:00,1,1229239
1537,12.0,6.5,1.22,0,2012-11-28 00:00:00,1,1229240
1538,3.8,3.4,2.0,1,2012-11-28 00:00:00,1,1229241
1539,4.2,3.4,1.91,1,2012-11-28 00:00:00,2,1229242
1540,3.3,3.25,2.25,0,2012-11-27 00:00:00,0,1229243
1541,3.1,3.4,2.3,1,2012-11-28 00:00:00,3,1229244
1542,2.88,3.4,2.4,1,2012-11-28 00:00:00,2,1229245
1543,1.53,4.2,6.0,2,2012-11-28 00:00:00,0,1229246
1544,7.0,4.5,1.44,0,2012-11-28 00:00:00,0,1229247
1545,2.75,3.4,2.5,1,2012-11-28 00:00:00,1,1229249
1546,7.0,4.5,1.44,2,2012-12-01 00:00:00,0,1229250
1547,2.5,3.3,2.88,3,2012-12-01 00:00:00,0,1229251
1548,8.5,4.5,1.4,0,2012-12-01 00:00:00,1,1229253
1549,7.0,4.0,1.5,1,2012-12-01 00:00:00,1,1229254
1550,3.75,3.4,2.0,0,2012-12-03 00:00:00,3,1229255
1551,3.6,3.3,2.1,1,2012-12-02 00:00:00,2,1229256
1552,4.0,3.5,1.95,1,2012-12-01 00:00:00,1,1229257
1553,1.4,4.75,7.5,4,2012-12-01 00:00:00,3,1229258
1554,3.75,3.25,2.1,1,2012-12-01 00:00:00,0,1229259
1555,1.91,3.5,4.0,1,2012-12-01 00:00:00,3,1229260
1556,6.5,4.33,1.5,0,2012-12-08 00:00:00,2,1229261
1557,3.1,3.2,2.4,0,2012-12-08 00:00:00,0,1229262
1558,3.75,3.5,2.0,1,2012-12-09 00:00:00,2,1229264
1559,4.0,3.6,1.91,1,2012-12-10 00:00:00,2,1229265
1560,3.2,3.5,2.2,3,2012-12-09 00:00:00,2,1229267
1561,4.0,3.6,1.91,0,2012-12-08 00:00:00,1,1229268
1562,1.8,3.5,4.75,3,2012-12-08 00:00:00,1,1229269
1563,4.5,3.6,1.8,4,2012-12-08 00:00:00,3,1229270
1564,2.38,3.3,3.0,3,2012-12-09 00:00:00,2,1229271
1565,3.1,3.4,2.3,2,2012-12-08 00:00:00,2,1229272
1566,15.0,6.5,1.25,2,2013-01-16 00:00:00,2,1229273
1567,9.0,4.75,1.36,3,2012-12-15 00:00:00,1,1229274
1568,15.0,6.5,1.2,1,2012-12-15 00:00:00,3,1229275
1569,1.67,3.75,5.5,3,2012-12-15 00:00:00,1,1229276
1570,3.25,3.4,2.2,1,2012-12-15 00:00:00,2,1229278
1571,2.88,3.4,2.4,1,2012-12-15 00:00:00,2,1229279
1572,1.62,4.0,5.5,5,2012-12-17 00:00:00,2,1229280
1573,2.4,3.2,3.1,1,2012-12-15 00:00:00,1,1229281
1574,5.5,4.0,1.62,0,2012-12-16 00:00:00,1,1229282
1575,3.75,3.5,2.0,0,2012-12-16 00:00:00,0,1229283
1576,8.5,5.5,1.33,0,2012-12-23 00:00:00,8,1229284
1577,6.5,4.0,1.53,0,2012-12-22 00:00:00,4,1229285
1578,19.0,8.0,1.14,0,2012-12-22 00:00:00,1,1229286
1579,3.5,3.4,2.1,0,2012-12-22 00:00:00,1,1229287
1580,3.75,3.5,2.0,1,2012-12-22 00:00:00,0,1229288
1581,1.67,4.0,5.0,1,2012-12-23 00:00:00,1,1229289
1582,6.0,3.75,1.62,0,2012-12-22 00:00:00,0,1229290
1583,4.0,3.6,1.91,1,2012-12-22 00:00:00,2,1229291
1584,2.5,3.25,2.88,2,2012-12-22 00:00:00,1,1229292
1585,1.73,3.75,4.75,1,2012-12-22 00:00:00,0,1229294
1586,8.0,4.75,1.44,1,2013-01-23 00:00:00,5,1229295
1587,2.0,3.5,3.75,4,2012-12-26 00:00:00,0,1229297
1588,7.0,4.5,1.44,1,2012-12-26 00:00:00,2,1229298
1589,4.2,3.6,1.85,1,2012-12-26 00:00:00,1,1229299
1590,13.0,6.5,1.22,3,2012-12-26 00:00:00,4,1229300
1591,1.62,3.75,6.0,1,2012-12-26 00:00:00,0,1229301
1592,3.25,3.4,2.2,2,2012-12-26 00:00:00,1,1229302
1593,2.38,3.4,2.9,0,2012-12-26 00:00:00,0,1229303
1594,2.25,3.2,3.4,1,2012-12-26 00:00:00,3,1229304
1595,1.53,4.0,6.5,0,2012-12-26 00:00:00,1,1229305
1596,2.4,3.4,2.9,3,2012-08-25 00:00:00,1,1228290
1597,6.5,4.33,1.5,0,2012-08-25 00:00:00,2,1228291
1598,2.3,3.4,3.1,2,2012-08-26 00:00:00,2,1228292
1599,11.0,5.5,1.29,2,2012-08-25 00:00:00,3,1228293
1600,3.2,3.4,2.25,1,2012-08-25 00:00:00,1,1228294
1601,3.5,3.4,2.1,2,2012-08-25 00:00:00,0,1228295
1602,2.1,3.4,3.5,0,2012-08-26 00:00:00,0,1228296
1603,3.75,3.5,2.0,0,2012-12-11 00:00:00,3,1228297
1604,3.6,3.3,2.1,0,2012-08-25 00:00:00,3,1228298
1605,6.5,4.33,1.5,1,2012-08-25 00:00:00,1,1228299
1606,7.0,4.5,1.44,3,2012-12-29 00:00:00,7,1229306
1607,3.0,3.25,2.4,3,2012-12-29 00:00:00,0,1229307
1608,2.5,3.3,2.88,2,2012-12-30 00:00:00,1,1229308
1609,3.5,3.4,2.1,2,2012-12-29 00:00:00,1,1229309
1610,10.0,5.5,1.3,0,2012-12-29 00:00:00,2,1229310
